tvdb_id,series_name,num_seasons,poster,banner,fanart,status,first_aired,network,runtime,overview,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,genre_anime,genre_documentary,genre_musical,genre_sport,genre_mini-series,genre_,genre_reality,genre_animation,genre_science,genre_western,genre_horror,genre_children,genre_romance,genre_news,genre_podcast,genre_crime,genre_fantasy,genre_suspense,genre_garden,genre_drama,genre_thriller,genre_game,genre_comedy,genre_history,genre_special,genre_interest,genre_adventure,genre_talk,genre_arts,genre_soap,genre_mystery,genre_family,genre_and,genre_action,genre_fiction,genre_martial,genre_war,genre_show,genre_travel,genre_home,genre_food
363026,Perry Mason (2020),1,https://artworks.thetvdb.com/banners/series/363026/posters/5edaa496aa1d0.jpg,https://artworks.thetvdb.com/banners/series/363026/banners/5eef4f5abf081.jpg,https://artworks.thetvdb.com/banners/series/363026/backgrounds/5ed1712db76ea.jpg,Continuing,2020-06-21,HBO,57,"Set in 1932 Los Angeles, focusing on the origin story of famed defense lawyer Perry Mason. Living check-to-check as a low-rent private investigator, Mason is haunted by his wartime experiences in France and suffering the effects of a broken marriage. L.A. is booming while the rest of the country recovers from the Great Depression — but a kidnapping gone very wrong leads to Mason exposing a fractured city as he uncovers the truth of the crime.",TV-MA,tt2077823,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258107,The Fall,3,https://artworks.thetvdb.com/banners/posters/258107-4.jpg,https://artworks.thetvdb.com/banners/graphical/258107-g2.jpg,https://artworks.thetvdb.com/banners/fanart/original/258107-8.jpg,Ended,2013-05-12,RTÉ One,60,"Detective Superintendent Stella Gibson is brought in from the London Metropolitan Police to help catch the killer when a murder in Belfast remains unsolved.

As Gibson travels across from London, we are introduced to the murderer himself; Paul Spector.",TV-MA,tt2294189,8.3,1188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369950,Cursed (2020),1,https://artworks.thetvdb.com/banners/series/369950/posters/5eb452e199fca.jpg,https://artworks.thetvdb.com/banners/series/369950/banners/5eb8cc9d872c6.jpg,https://artworks.thetvdb.com/banners/series/369950/backgrounds/5f12d772e03dd.jpg,Continuing,2020-07-17,Netflix,55,A teenage sorceress named Nimue encounters a young Arthur on his quest to find a powerful and ancient sword.,TV-MA,tt8210856,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75710,Criminal Minds,15,https://artworks.thetvdb.com/banners/posters/75710-5.jpg,https://artworks.thetvdb.com/banners/graphical/75710-g5.jpg,https://artworks.thetvdb.com/banners/fanart/original/75710-16.jpg,Ended,2005-09-22,CBS,45,"Special Agents Jason Gideon and Aaron Hotchner head up the FBI's most elite profiling team, the Behavioral Analysis Unit, the experts in analyzing criminal psychology. With each mind-blowing case, they put their lives on the line as they travel the country, matching wits with the most ruthless criminals on Earth.",TV-14,tt0452046,8.6,5640,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81189,Breaking Bad,5,https://artworks.thetvdb.com/banners/posters/81189-10.jpg,https://artworks.thetvdb.com/banners/graphical/81189-g21.jpg,https://artworks.thetvdb.com/banners/fanart/original/81189-21.jpg,Ended,2008-01-20,Netflix,47,"When Walter White, a chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of two years left to live, he chooses to enter a dangerous world of drugs and crime with the intent to secure his family's financial security.",TV-MA,tt0903747,9.4,31714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161511,Shameless (US),10,https://artworks.thetvdb.com/banners/posters/161511-1.jpg,https://artworks.thetvdb.com/banners/graphical/161511-g3.jpg,https://artworks.thetvdb.com/banners/fanart/original/161511-16.jpg,Continuing,2010-12-12,Showtime,60,"Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... franco, perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.",TV-MA,tt1586680,9.0,4279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260449,Vikings,6,https://artworks.thetvdb.com/banners/posters/260449-3.jpg,https://artworks.thetvdb.com/banners/graphical/260449-g3.jpg,https://artworks.thetvdb.com/banners/fanart/original/260449-19.jpg,Continuing,2013-02-22,History,45,"Vikings follows the adventures of Ragnar Lothbrok the greatest hero of his age. The series tells the sagas of Ragnar's band of Viking brothers and his family, as he rises to become King of the Viking tribes. As well as being a fearless warrior, Ragnar embodies the Norse traditions of devotion to the gods, legend has it that he was a direct descendant of Odin, the god of war and warriors.",TV-MA,tt2306299,8.8,11561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73244,The Office (US),9,https://artworks.thetvdb.com/banners/posters/73244-1.jpg,https://artworks.thetvdb.com/banners/graphical/73244-g9.jpg,https://artworks.thetvdb.com/banners/fanart/original/73244-32.jpg,Ended,2005-03-24,NBC,25,A fresh and funny mockumentary-style glimpse into the daily interactions of the eccentric workers at the Dunder Mifflin paper supply company. This fast-paced comedy parodies contemporary American water-cooler culture.,TV-14,tt0386676,8.9,9021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295685,Lucifer,5,https://artworks.thetvdb.com/banners/posters/295685-9.jpg,https://artworks.thetvdb.com/banners/graphical/295685-g2.jpg,https://artworks.thetvdb.com/banners/fanart/original/295685-7.jpg,Continuing,2015-07-10,FOX,45,"Lucifer, the original fallen angel, is bored and unhappy in Hell and decides to retire to Los Angeles and open an upscale nightclub. After a murder takes place outside his club, he meets an intriguing homicide detective named Chloe, and partners up with her to solve cases.",TV-14,tt4052886,8.4,2390,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268592,The 100,7,https://artworks.thetvdb.com/banners/posters/268592-2.jpg,https://artworks.thetvdb.com/banners/graphical/268592-g2.jpg,https://artworks.thetvdb.com/banners/fanart/original/268592-5.jpg,Continuing,2014-03-19,The CW,45,"Set ninety-seven years after a nuclear war has destroyed civilization, when a spaceship housing humanity's lone survivors sends one hundred juvenile delinquents back to Earth, in hopes of possibly re-populating the planet.
",TV-14,tt2661044,8.3,4203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
355567,The Boys,2,https://artworks.thetvdb.com/banners/posters/5c5c402b075cc.jpg,https://artworks.thetvdb.com/banners/series/355567/banners/5f2081dce1c5f.jpg,https://artworks.thetvdb.com/banners/fanart/original/5d1200d70e4fe.jpg,Continuing,2019-07-26,Amazon,60,"In a world where superheroes embrace the darker side of their massive celebrity and fame, The Boys centres on a group of vigilantes known informally as ""The Boys,"" who set out to take down corrupt superheroes with no more than blue collar grit and a willingness to fight dirty.",TV-MA,tt1190634,7.0,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263365,Marvel's Agents of S.H.I.E.L.D.,7,https://artworks.thetvdb.com/banners/series/263365/posters/5f03f1ff801ec.jpg,https://artworks.thetvdb.com/banners/graphical/263365-g2.jpg,https://artworks.thetvdb.com/banners/fanart/original/263365-30.jpg,Ended,2013-08-25,ABC (US),43,"Agent Phil Coulson from the film ""The Avengers"" returns to lead a small, highly skilled group of agents into the field.",TV-14,tt2364582,8.5,8132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73762,Grey's Anatomy,16,https://artworks.thetvdb.com/banners/posters/73762-25.jpg,https://artworks.thetvdb.com/banners/graphical/73762-g30.jpg,https://artworks.thetvdb.com/banners/fanart/original/73762-44.jpg,Continuing,2005-03-27,ABC (US),45,A drama centered on the personal and professional lives of five surgical interns and their supervisors.,TV-14,tt0413573,8.2,7203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78901,Supernatural,15,https://artworks.thetvdb.com/banners/posters/78901-35.jpg,https://artworks.thetvdb.com/banners/graphical/78901-g31.jpg,https://artworks.thetvdb.com/banners/fanart/original/78901-95.jpg,Continuing,2005-09-13,The CW,45,"The story revolves around two brothers, Sam and Dean Winchester as they follow their father's footsteps, hunting down evil supernatural creatures such as monsters, demons, and even fallen gods while trying to save innocent people along the way. Continuing the ""family business"" after their father's death, the brothers soon discovered that the ""hunt"" doesn't just involve slashing and hacking monsters and demons but also dealing with more powerful creatures such as angels, reapers, and even Death.",TV-14,tt0460681,9.0,14565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334824,Dark,3,https://artworks.thetvdb.com/banners/posters/334824-1.jpg,https://artworks.thetvdb.com/banners/graphical/5d0d7406d7e0e.jpg,https://artworks.thetvdb.com/banners/fanart/original/334824-5.jpg,Ended,2017-12-01,Netflix,51,"When two children go missing in a small German town, its sinful past is exposed along with the double lives and fractured relationships that exist among four families as they search for the kids. The mystery-drama series introduces an intricate puzzle filled with twists that includes a web of curious characters, all of whom have a connection to the town's troubled history -- whether they know it or not. The story includes supernatural elements that tie back to the same town in 1986.",TV-14,tt5753856,9.0,745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79169,Seinfeld,9,https://artworks.thetvdb.com/banners/posters/79169-5.jpg,https://artworks.thetvdb.com/banners/graphical/112-g2.jpg,https://artworks.thetvdb.com/banners/fanart/original/79169-2.jpg,Ended,1989-07-05,NBC,25,"Jerry Seinfeld is a very successful stand-up comedian, mainly because the people around him offer an endless supply of great material. His best friend is George Costanza, a bald, whiny loser who craves the kind of success Jerry has but is never willing to do what it takes to get it. Jerry's neighbor Kramer often barges into his apartment and imposes onto his life. In the second episode Jerry's former girlfriend Elaine Benes comes back into his life, and the four of them are able to form a friendship together. The episodes were rarely very plot-heavy, focusing more on mundane conversations and situations that could be found during everyday life in New York.",TV-PG,tt0098904,9.3,5587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121361,Game of Thrones,8,https://artworks.thetvdb.com/banners/posters/121361-4.jpg,https://artworks.thetvdb.com/banners/graphical/121361-g19.jpg,https://artworks.thetvdb.com/banners/fanart/original/121361-19.jpg,Ended,2010-12-05,HBO,52,"Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and the icy horrors beyond.",TV-MA,tt0944947,9.5,47297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71663,The Simpsons,32,https://artworks.thetvdb.com/banners/posters/71663-15.jpg,https://artworks.thetvdb.com/banners/graphical/71663-g13.jpg,https://artworks.thetvdb.com/banners/fanart/original/71663-10.jpg,Continuing,1987-04-19,Disney+,25,"Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.",TV-PG,tt0096697,8.9,24136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77398,The X-Files,11,https://artworks.thetvdb.com/banners/posters/77398-2.jpg,https://artworks.thetvdb.com/banners/graphical/61-g.jpg,https://artworks.thetvdb.com/banners/fanart/original/77398-4.jpg,Ended,1993-09-10,FOX,45,"`The truth is out there,' and FBI agents Scully and Mulder seek it in this sci-fi phenomenon about their quest to explain the seemingly unexplainable. Their strange cases include UFO sightings, alien abductions and just about anything else paranormal. ",TV-14,tt0106179,8.9,8113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
257655,Arrow,8,https://artworks.thetvdb.com/banners/posters/257655-19.jpg,https://artworks.thetvdb.com/banners/graphical/257655-g.jpg,https://artworks.thetvdb.com/banners/fanart/original/257655-12.jpg,Ended,2012-10-10,The CW,40,"After being marooned for five years on a remote island and presumed dead, billionaire playboy Oliver Queen returns home with a mysterious agenda and a lethal set of new skills that he uses in a war on crime in his hometown of Starling City.",TV-14,tt2193021,8.2,21424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75805,It's Always Sunny in Philadelphia,14,https://artworks.thetvdb.com/banners/posters/75805-12.jpg,https://artworks.thetvdb.com/banners/graphical/75805-g3.jpg,https://artworks.thetvdb.com/banners/fanart/original/75805-20.jpg,Continuing,2005-08-04,FX,25,"Four egocentric friends who run a neighborhood Irish pub in Philadelphia try to find their way through the adult world of work and relationships. Unfortunately, their warped views and precarious judgments often lead them to trouble, creating a myriad of uncomfortable situations that usually only get worse before they get better.",TV-MA,tt0472954,9.1,5957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264586,Orange Is the New Black,7,https://artworks.thetvdb.com/banners/posters/264586-3.jpg,https://artworks.thetvdb.com/banners/graphical/264586-g4.jpg,https://artworks.thetvdb.com/banners/fanart/original/264586-14.jpg,Ended,2013-07-11,Netflix,60,"Piper Chapman is a public relations executive with a career and a fiance when her past suddenly catches up to her. In her mid-30s she is sentenced to spend time in a minimum-security women's prison in Connecticut for her association with a drug runner 10 years earlier. Forced to trade power suits for prison orange, Chapman makes her way through the corrections system and adjusts to life behind bars, making friends with the many eccentric, unusual and unexpected people she meets.",TV-MA,tt2372162,8.7,4192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328708,MINDHUNTER,2,https://artworks.thetvdb.com/banners/posters/328708-7.jpg,https://artworks.thetvdb.com/banners/graphical/328708-g4.jpg,https://artworks.thetvdb.com/banners/fanart/original/328708-3.jpg,Continuing,2017-10-13,Netflix,53,In the late 1970s two FBI agents expand criminal science by delving into the psychology of murder and getting uneasily close to all-too-real monsters.,TV-MA,tt5290382,8.7,314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252800,Death in Paradise,9,https://artworks.thetvdb.com/banners/posters/252800-2.jpg,https://artworks.thetvdb.com/banners/graphical/252800-g3.jpg,https://artworks.thetvdb.com/banners/fanart/original/252800-22.jpg,Continuing,2011-10-25,BBC One,60,A light-hearted comedy drama about a series of British Detective Inspectors transferred to the small Caribbean island of Sainte-Marie. The DI investigates intriguing murders with the local police team while trying to adapt to the Caribbean way of life.,TV-14,tt1888075,8.5,1133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193131,Downton Abbey,6,https://artworks.thetvdb.com/banners/posters/193131-7.jpg,https://artworks.thetvdb.com/banners/graphical/193131-g5.jpg,https://artworks.thetvdb.com/banners/fanart/original/193131-5.jpg,Ended,2010-09-26,ITV,60,Downton Abbey depicts the lives of the aristocratic Crawley family and their servants in the post-Edwardian era—with great events in history having an effect on their lives and on the British social hierarchy. ,TV-14,tt1606375,8.9,5015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82701,Heartland (2007) (CA),13,https://artworks.thetvdb.com/banners/posters/82701-2.jpg,https://artworks.thetvdb.com/banners/graphical/82701-g2.jpg,https://artworks.thetvdb.com/banners/series/82701/backgrounds/5ee23d1ee0aae.jpg,Continuing,2007-10-14,CBC (CA),45,"Life is hard on the Flemings' ranch in the Alberta foothills where abused or neglected horses find refuge with a kind, hard-working family. Debts abound and the bank is about to foreclose. Can they keep the ranch running?",TV-PG,tt1094229,9.1,488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175001,Teen Wolf,6,https://artworks.thetvdb.com/banners/posters/175001-20.jpg,https://artworks.thetvdb.com/banners/graphical/175001-g8.jpg,https://artworks.thetvdb.com/banners/fanart/original/175001-15.jpg,Ended,2011-06-05,MTV,42,"Scott McCall, a high school student who is bitten by a werewolf, must cope with its effects on him, his friends, and his family.",TV-14,tt1567432,8.7,6272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74205,Band of Brothers,1,https://artworks.thetvdb.com/banners/posters/74205-9.jpg,https://artworks.thetvdb.com/banners/graphical/74205-g3.jpg,https://artworks.thetvdb.com/banners/fanart/original/74205-3.jpg,Ended,2001-09-09,HBO,60,"The story of Easy Company, 506th Regiment of the 101st Airborne Division, U.S. Army. Based on interviews with survivors of Easy Company, as well as soldiers' journals and letters, this 10-part series chronicles the experiences of these young men who knew extraordinary bravery and extraordinary fear.",TV-MA,tt0185906,9.4,7930,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
161461,Rizzoli & Isles,7,https://artworks.thetvdb.com/banners/posters/161461-1.jpg,https://artworks.thetvdb.com/banners/graphical/161461-g.jpg,https://artworks.thetvdb.com/banners/fanart/original/161461-4.jpg,Ended,2010-07-12,TNT (US),45,Boston detective Jane Rizzoli and medical examiner Maura Isles are complete opposites and good friends who solve crimes and bust some of Boston’s most notorious criminals. Jane and Maura often find themselves working together as both use their brilliant minds and expertise to figure Boston’s most complex cases.,TV-14,tt1551632,8.5,2219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248742,Person of Interest,5,https://artworks.thetvdb.com/banners/posters/248742-1.jpg,https://artworks.thetvdb.com/banners/graphical/248742-g5.jpg,https://artworks.thetvdb.com/banners/fanart/original/248742-2.jpg,Ended,2011-09-22,CBS,43,"John Reese, a presumed dead former CIA agent, is approached by a mysterious billionaire named Harold Finch to prevent violent crimes before they happen by using an advanced surveillance system dubbed ""The Machine"". Their unique brand of vigilante justice attracts the attention of two NYPD officers, Joss Carter and Lionel Fusco, whom Reese uses to his advantage as he investigates persons of interest. ",TV-14,tt1839578,9.0,8567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318009,Norsemen,3,https://artworks.thetvdb.com/banners/posters/318009-2.jpg,https://artworks.thetvdb.com/banners/series/318009/banners/5edb341b9df90.jpg,https://artworks.thetvdb.com/banners/series/318009/backgrounds/62032974.jpg,Continuing,2016-10-21,NRK1,30,"An epic sitcom set in the Viking Age. The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life.",TV-MA,tt5905354,8.0,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353568,High Seas,3,https://artworks.thetvdb.com/banners/posters/5cf962d288cba.jpg,https://artworks.thetvdb.com/banners/series/353568/banners/62032110.jpg,https://artworks.thetvdb.com/banners/fanart/original/5cbf56916d73b.jpg,Continuing,2019-05-24,Netflix,41,A glamorous crime thriller which follows two sisters who discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,TV-MA,tt8961508,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262407,Black Sails,4,https://artworks.thetvdb.com/banners/posters/262407-1.jpg,https://artworks.thetvdb.com/banners/graphical/262407-g.jpg,https://artworks.thetvdb.com/banners/fanart/original/262407-10.jpg,Ended,2013-12-23,Starz,55,"The pirate adventure Black Sails centers on the tales of Captain Flint and his men and takes place twenty years prior to Robert Louis Stevenson’s classic “Treasure Island”. Flint, the most brilliant and most feared pirate captain of his day, takes on a fast-talking young addition to his crew who goes by the name John Silver. Threatened with extinction on all sides, they fight for the survival of New Providence Island, the most notorious criminal haven of its day – a debauched paradise teeming with pirates, prostitutes, thieves and fortune seekers, a place defined by both its enlightened ideals and its stunning brutality.",TV-MA,tt2375692,8.6,2886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
