user_id,episode_id,cpt,created_at,updated_at
4524940,304984,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306154,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306155,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306156,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306157,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306158,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306159,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306160,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306161,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306162,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306163,1,2019-03-27 23:20:42 +0000 UTC,2019-03-27 23:20:42 +0000 UTC
4524940,306209,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306210,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306211,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306212,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306213,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306214,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,306327,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,307019,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,307110,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,307111,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,307112,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,307113,1,2018-02-08 13:42:31 +0000 UTC,2018-02-08 13:42:31 +0000 UTC
4524940,314309,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314310,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314311,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314312,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314313,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314314,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,314315,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,315313,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,315633,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,319298,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,319299,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
4524940,319300,1,2018-02-08 13:42:32 +0000 UTC,2018-02-08 13:42:32 +0000 UTC
